# Residuals   
# Time        	p             	Ux            	Uz            	k             	epsilon       
82.85         	4.668038e-03	2.308007e-04	1.538453e-03	1.404555e-03	5.720986e-04
82.9          	4.658175e-03	2.308559e-04	1.541211e-03	1.403744e-03	5.729348e-04
82.95         	4.698469e-03	2.309130e-04	1.544025e-03	1.402936e-03	5.737798e-04
83            	4.652213e-03	2.309651e-04	1.546777e-03	1.402149e-03	5.746324e-04
83.05         	4.702906e-03	2.310242e-04	1.549669e-03	1.401361e-03	5.755226e-04
83.1          	4.691475e-03	2.310542e-04	1.552380e-03	1.400559e-03	5.764189e-04
83.15         	4.693976e-03	2.311188e-04	1.555050e-03	1.399781e-03	5.772772e-04
83.2          	4.656163e-03	2.311752e-04	1.557534e-03	1.398998e-03	5.781424e-04
83.25         	4.701125e-03	2.312324e-04	1.560283e-03	1.398217e-03	5.789976e-04
83.3          	4.700381e-03	2.312850e-04	1.563094e-03	1.397429e-03	5.798493e-04
83.35         	4.768157e-03	2.313671e-04	1.565945e-03	1.396612e-03	5.807023e-04
83.4          	4.689224e-03	2.314002e-04	1.568622e-03	1.395799e-03	5.815627e-04
83.45         	4.668224e-03	2.314774e-04	1.571527e-03	1.395008e-03	5.823932e-04
83.5          	4.645188e-03	2.315392e-04	1.574439e-03	1.394250e-03	5.832845e-04
83.55         	4.714030e-03	2.316055e-04	1.577343e-03	1.393520e-03	5.841923e-04
83.6          	4.691693e-03	2.316463e-04	1.580068e-03	1.392781e-03	5.850932e-04
83.65         	4.702329e-03	2.317182e-04	1.582733e-03	1.392047e-03	5.859693e-04
83.7          	4.652445e-03	2.317727e-04	1.585442e-03	1.391287e-03	5.868459e-04
83.75         	4.684013e-03	2.318420e-04	1.588282e-03	1.390505e-03	5.877173e-04
83.8          	4.685195e-03	2.318923e-04	1.591078e-03	1.389728e-03	5.885816e-04
83.85         	4.719274e-03	2.319638e-04	1.594028e-03	1.388951e-03	5.894624e-04
83.9          	4.707853e-03	2.320254e-04	1.597036e-03	1.388152e-03	5.903322e-04
83.95         	4.792196e-03	2.321145e-04	1.600229e-03	1.387383e-03	5.911885e-04
84            	4.691422e-03	2.321478e-04	1.603023e-03	1.386665e-03	5.921059e-04
84.05         	4.713772e-03	2.322335e-04	1.605822e-03	1.385976e-03	5.930223e-04
84.1          	4.688419e-03	2.323051e-04	1.608653e-03	1.385265e-03	5.939255e-04
84.15         	4.703322e-03	2.323833e-04	1.611531e-03	1.384533e-03	5.947992e-04
84.2          	4.693072e-03	2.324339e-04	1.614275e-03	1.383781e-03	5.956702e-04
84.25         	4.703886e-03	2.325166e-04	1.617157e-03	1.383032e-03	5.965315e-04
84.3          	4.653617e-03	2.325630e-04	1.620147e-03	1.382284e-03	5.973890e-04
84.35         	4.688153e-03	2.326435e-04	1.623293e-03	1.381511e-03	5.982525e-04
84.4          	4.698733e-03	2.326939e-04	1.626390e-03	1.380732e-03	5.991100e-04
84.45         	4.796305e-03	2.327578e-04	1.629559e-03	1.380001e-03	5.999967e-04
84.5          	4.798547e-03	2.328239e-04	1.632568e-03	1.379309e-03	6.009083e-04
84.55         	4.810393e-03	2.329236e-04	1.635414e-03	1.378610e-03	6.018349e-04
84.6          	4.754820e-03	2.329863e-04	1.638271e-03	1.377908e-03	6.027675e-04
84.65         	4.744002e-03	2.330747e-04	1.641098e-03	1.377202e-03	6.036654e-04
84.7          	4.681279e-03	2.331171e-04	1.644110e-03	1.376476e-03	6.045533e-04
84.75         	4.691582e-03	2.332013e-04	1.647320e-03	1.375741e-03	6.054120e-04
84.8          	4.673717e-03	2.332733e-04	1.650432e-03	1.375001e-03	6.062687e-04
84.85         	4.722820e-03	2.333469e-04	1.653595e-03	1.374239e-03	6.071442e-04
84.9          	4.707063e-03	2.334155e-04	1.656624e-03	1.373498e-03	6.080477e-04
84.95         	4.740479e-03	2.335014e-04	1.659802e-03	1.372790e-03	6.089568e-04
85            	4.755677e-03	2.335685e-04	1.662844e-03	1.372114e-03	6.098507e-04
85.05         	4.814009e-03	2.336459e-04	1.665973e-03	1.371416e-03	6.107616e-04
85.1          	4.724165e-03	2.337350e-04	1.668824e-03	1.370712e-03	6.116700e-04
85.15         	4.732711e-03	2.338073e-04	1.671964e-03	1.370002e-03	6.125589e-04
85.2          	4.714536e-03	2.338623e-04	1.675103e-03	1.369285e-03	6.134410e-04
85.25         	4.723449e-03	2.339599e-04	1.678371e-03	1.368568e-03	6.142975e-04
85.3          	4.680821e-03	2.340281e-04	1.681475e-03	1.367841e-03	6.151605e-04
85.35         	4.704299e-03	2.341196e-04	1.684740e-03	1.367100e-03	6.160324e-04
85.4          	4.704390e-03	2.342109e-04	1.687840e-03	1.366366e-03	6.169486e-04
85.45         	4.782260e-03	2.342793e-04	1.691015e-03	1.365661e-03	6.178726e-04
85.5          	4.780530e-03	2.343261e-04	1.694138e-03	1.364981e-03	6.188057e-04
85.55         	4.796793e-03	2.344236e-04	1.697309e-03	1.364308e-03	6.197187e-04
85.6          	4.752050e-03	2.345069e-04	1.700552e-03	1.363616e-03	6.206058e-04
85.65         	4.763048e-03	2.345863e-04	1.703826e-03	1.362911e-03	6.215115e-04
85.7          	4.699370e-03	2.346698e-04	1.706985e-03	1.362204e-03	6.224283e-04
85.75         	4.727877e-03	2.347646e-04	1.710271e-03	1.361513e-03	6.233238e-04
85.8          	4.699484e-03	2.348416e-04	1.713398e-03	1.360811e-03	6.242415e-04
85.85         	4.787373e-03	2.349327e-04	1.716719e-03	1.360081e-03	6.251754e-04
85.9          	4.766616e-03	2.349976e-04	1.719894e-03	1.359351e-03	6.261218e-04
85.95         	4.775098e-03	2.350893e-04	1.723195e-03	1.358664e-03	6.270864e-04
86            	4.768847e-03	2.351863e-04	1.726430e-03	1.358009e-03	6.280511e-04
86.05         	4.817912e-03	2.352803e-04	1.729742e-03	1.357364e-03	6.289978e-04
86.1          	4.794301e-03	2.353452e-04	1.733079e-03	1.356706e-03	6.299433e-04
86.15         	4.823581e-03	2.354439e-04	1.736447e-03	1.356031e-03	6.308806e-04
86.2          	4.703607e-03	2.355173e-04	1.739733e-03	1.355356e-03	6.318303e-04
86.25         	4.758883e-03	2.356120e-04	1.742958e-03	1.354668e-03	6.327782e-04
86.3          	4.711638e-03	2.356954e-04	1.746098e-03	1.353973e-03	6.337499e-04
86.35         	4.766946e-03	2.358034e-04	1.749445e-03	1.353260e-03	6.347108e-04
86.4          	4.791119e-03	2.359008e-04	1.752787e-03	1.352576e-03	6.356931e-04
86.45         	4.904734e-03	2.359755e-04	1.756359e-03	1.351932e-03	6.366829e-04
86.5          	4.823319e-03	2.360465e-04	1.759775e-03	1.351310e-03	6.376824e-04
86.55         	4.777602e-03	2.361511e-04	1.763275e-03	1.350703e-03	6.386771e-04
86.6          	4.748252e-03	2.362264e-04	1.766488e-03	1.350074e-03	6.396544e-04
86.65         	4.805753e-03	2.363337e-04	1.769754e-03	1.349429e-03	6.406057e-04
86.7          	4.796658e-03	2.364223e-04	1.772896e-03	1.348753e-03	6.415866e-04
86.75         	4.829013e-03	2.365349e-04	1.776222e-03	1.348082e-03	6.425882e-04
86.8          	4.809407e-03	2.366222e-04	1.779655e-03	1.347392e-03	6.435875e-04
86.85         	4.830797e-03	2.367287e-04	1.783227e-03	1.346714e-03	6.445548e-04
86.9          	4.839758e-03	2.368345e-04	1.786627e-03	1.346075e-03	6.455213e-04
86.95         	4.871175e-03	2.369164e-04	1.790297e-03	1.345461e-03	6.465027e-04
87            	4.823841e-03	2.370058e-04	1.793750e-03	1.344866e-03	6.474902e-04
87.05         	4.832826e-03	2.370918e-04	1.797191e-03	1.344250e-03	6.484454e-04
87.1          	4.807563e-03	2.372002e-04	1.800347e-03	1.343616e-03	6.493928e-04
87.15         	4.845020e-03	2.373106e-04	1.803706e-03	1.342964e-03	6.503336e-04
87.2          	4.808427e-03	2.374180e-04	1.807055e-03	1.342309e-03	6.513164e-04
87.25         	4.805677e-03	2.375325e-04	1.810528e-03	1.341644e-03	6.523038e-04
87.3          	4.784125e-03	2.376224e-04	1.814058e-03	1.340974e-03	6.532690e-04
87.35         	4.895194e-03	2.377301e-04	1.817794e-03	1.340340e-03	6.542186e-04
87.4          	4.873428e-03	2.378035e-04	1.821387e-03	1.339733e-03	6.551711e-04
87.45         	4.857742e-03	2.379222e-04	1.824899e-03	1.339135e-03	6.561312e-04
87.5          	4.779302e-03	2.380144e-04	1.828252e-03	1.338535e-03	6.571140e-04
87.55         	4.813415e-03	2.381470e-04	1.831582e-03	1.337935e-03	6.580809e-04
87.6          	4.799887e-03	2.382294e-04	1.834907e-03	1.337320e-03	6.590341e-04
87.65         	4.813183e-03	2.383495e-04	1.838416e-03	1.336685e-03	6.599783e-04
87.7          	4.791381e-03	2.384447e-04	1.841968e-03	1.336044e-03	6.609748e-04
87.75         	4.812153e-03	2.385925e-04	1.845636e-03	1.335371e-03	6.619384e-04
87.8          	4.813652e-03	2.386665e-04	1.849398e-03	1.334717e-03	6.628987e-04
87.85         	4.828456e-03	2.387814e-04	1.853146e-03	1.334120e-03	6.638685e-04
87.9          	4.806722e-03	2.388790e-04	1.856653e-03	1.333543e-03	6.648412e-04
87.95         	4.806048e-03	2.390061e-04	1.860160e-03	1.332959e-03	6.658078e-04
88            	4.785810e-03	2.390945e-04	1.863454e-03	1.332351e-03	6.667803e-04
88.05         	4.804933e-03	2.392344e-04	1.866742e-03	1.331750e-03	6.677508e-04
88.1          	4.765347e-03	2.393402e-04	1.870141e-03	1.331154e-03	6.687174e-04
88.15         	4.839233e-03	2.394826e-04	1.873872e-03	1.330533e-03	6.697011e-04
88.2          	4.850176e-03	2.395701e-04	1.877593e-03	1.329884e-03	6.707006e-04
88.25         	4.888884e-03	2.396826e-04	1.881459e-03	1.329241e-03	6.716887e-04
88.3          	4.805919e-03	2.397900e-04	1.885138e-03	1.328646e-03	6.727005e-04
88.35         	4.868006e-03	2.399305e-04	1.888698e-03	1.328063e-03	6.737240e-04
88.4          	4.805306e-03	2.400110e-04	1.892275e-03	1.327487e-03	6.747313e-04
88.45         	4.778857e-03	2.401513e-04	1.895771e-03	1.326909e-03	6.757436e-04
88.5          	4.761422e-03	2.402620e-04	1.899197e-03	1.326344e-03	6.767571e-04
88.55         	4.797141e-03	2.404025e-04	1.902881e-03	1.325765e-03	6.777420e-04
88.6          	4.789460e-03	2.405112e-04	1.906535e-03	1.325164e-03	6.787541e-04
88.65         	4.870047e-03	2.406405e-04	1.910318e-03	1.324550e-03	6.797797e-04
88.7          	4.880886e-03	2.407278e-04	1.914115e-03	1.323934e-03	6.808176e-04
88.75         	4.878579e-03	2.408749e-04	1.917743e-03	1.323323e-03	6.818396e-04
88.8          	4.819110e-03	2.409993e-04	1.921329e-03	1.322741e-03	6.829090e-04
88.85         	4.841177e-03	2.411061e-04	1.925029e-03	1.322182e-03	6.839700e-04
88.9          	4.776556e-03	2.412413e-04	1.928410e-03	1.321626e-03	6.850530e-04
88.95         	4.798497e-03	2.413863e-04	1.932003e-03	1.321082e-03	6.861106e-04
89            	4.778718e-03	2.414811e-04	1.935668e-03	1.320508e-03	6.871465e-04
89.05         	4.850373e-03	2.416128e-04	1.939516e-03	1.319913e-03	6.882023e-04
89.1          	4.882601e-03	2.417250e-04	1.943257e-03	1.319285e-03	6.892809e-04
89.15         	4.956431e-03	2.418601e-04	1.947151e-03	1.318653e-03	6.903440e-04
89.2          	4.900357e-03	2.419823e-04	1.950802e-03	1.318019e-03	6.914084e-04
89.25         	4.911082e-03	2.421131e-04	1.954477e-03	1.317391e-03	6.924626e-04
89.3          	4.878616e-03	2.422232e-04	1.958015e-03	1.316808e-03	6.935488e-04
89.35         	4.923449e-03	2.423830e-04	1.961605e-03	1.316251e-03	6.946624e-04
89.4          	4.909922e-03	2.424987e-04	1.964957e-03	1.315704e-03	6.957712e-04
89.45         	4.893396e-03	2.426196e-04	1.968726e-03	1.315138e-03	6.968430e-04
89.5          	4.854921e-03	2.427578e-04	1.972329e-03	1.314545e-03	6.979212e-04
89.55         	4.891700e-03	2.428986e-04	1.976038e-03	1.313943e-03	6.990457e-04
89.6          	4.903222e-03	2.430174e-04	1.979579e-03	1.313334e-03	7.002084e-04
89.65         	4.991719e-03	2.431419e-04	1.983228e-03	1.312723e-03	7.013223e-04
89.7          	4.998136e-03	2.432651e-04	1.986828e-03	1.312139e-03	7.024059e-04
89.75         	4.957411e-03	2.433933e-04	1.990444e-03	1.311579e-03	7.035151e-04
89.8          	4.914297e-03	2.435234e-04	1.993886e-03	1.311071e-03	7.046635e-04
89.85         	4.890485e-03	2.436925e-04	1.997399e-03	1.310572e-03	7.058221e-04
89.9          	4.882803e-03	2.438180e-04	2.001049e-03	1.310044e-03	7.069783e-04
89.95         	4.964197e-03	2.439351e-04	2.004745e-03	1.309486e-03	7.081367e-04
90            	4.971325e-03	2.440588e-04	2.008227e-03	1.308909e-03	7.092645e-04
90.05         	4.950121e-03	2.442022e-04	2.012002e-03	1.308306e-03	7.103909e-04
90.1          	4.908101e-03	2.443412e-04	2.015681e-03	1.307695e-03	7.115430e-04
90.15         	4.942998e-03	2.444735e-04	2.019445e-03	1.307107e-03	7.126708e-04
90.2          	4.962606e-03	2.445968e-04	2.022943e-03	1.306535e-03	7.138085e-04
90.25         	4.990564e-03	2.447299e-04	2.026390e-03	1.306035e-03	7.149443e-04
90.3          	4.915719e-03	2.448754e-04	2.029905e-03	1.305560e-03	7.161072e-04
90.35         	4.903572e-03	2.450255e-04	2.033820e-03	1.305076e-03	7.172995e-04
90.4          	4.934655e-03	2.451450e-04	2.037423e-03	1.304549e-03	7.184895e-04
90.45         	4.989911e-03	2.452709e-04	2.041129e-03	1.304010e-03	7.196518e-04
90.5          	4.932118e-03	2.454115e-04	2.044693e-03	1.303466e-03	7.207862e-04
90.55         	4.984316e-03	2.455619e-04	2.048480e-03	1.302906e-03	7.219193e-04
90.6          	4.986481e-03	2.457030e-04	2.052186e-03	1.302331e-03	7.230757e-04
90.65         	5.065654e-03	2.458478e-04	2.055883e-03	1.301729e-03	7.242069e-04
90.7          	4.965254e-03	2.459636e-04	2.059467e-03	1.301169e-03	7.253638e-04
90.75         	4.905769e-03	2.461262e-04	2.063169e-03	1.300704e-03	7.265607e-04
90.8          	4.923334e-03	2.462659e-04	2.066921e-03	1.300233e-03	7.277823e-04
90.85         	4.965745e-03	2.464003e-04	2.070700e-03	1.299754e-03	7.289757e-04
90.9          	4.950644e-03	2.465427e-04	2.074278e-03	1.299249e-03	7.301635e-04
90.95         	5.066890e-03	2.467040e-04	2.078162e-03	1.298719e-03	7.313257e-04
91            	4.974246e-03	2.468755e-04	2.081808e-03	1.298176e-03	7.325114e-04
91.05         	4.963068e-03	2.470160e-04	2.085665e-03	1.297639e-03	7.336950e-04
91.1          	4.980322e-03	2.471499e-04	2.089246e-03	1.297071e-03	7.348762e-04
91.15         	4.962935e-03	2.473023e-04	2.093000e-03	1.296516e-03	7.360517e-04
91.2          	4.914997e-03	2.474664e-04	2.096669e-03	1.296020e-03	7.372297e-04
91.25         	5.030808e-03	2.476387e-04	2.100594e-03	1.295563e-03	7.384283e-04
91.3          	5.047870e-03	2.477920e-04	2.104368e-03	1.295087e-03	7.396092e-04
91.35         	5.039167e-03	2.479659e-04	2.108334e-03	1.294616e-03	7.407670e-04
91.4          	4.908386e-03	2.481246e-04	2.112172e-03	1.294130e-03	7.419371e-04
91.45         	4.941333e-03	2.482639e-04	2.116132e-03	1.293607e-03	7.431110e-04
91.5          	4.990085e-03	2.484075e-04	2.119843e-03	1.293078e-03	7.443085e-04
91.55         	5.044065e-03	2.485798e-04	2.123445e-03	1.292556e-03	7.455009e-04
91.6          	5.029587e-03	2.487272e-04	2.127114e-03	1.292025e-03	7.467049e-04
91.65         	5.013746e-03	2.489242e-04	2.130971e-03	1.291529e-03	7.478838e-04
91.7          	5.020806e-03	2.491040e-04	2.134893e-03	1.291031e-03	7.490455e-04
91.75         	5.054838e-03	2.492498e-04	2.139069e-03	1.290553e-03	7.502164e-04
91.8          	4.973842e-03	2.494214e-04	2.143022e-03	1.290083e-03	7.514274e-04
91.85         	4.943995e-03	2.495999e-04	2.147037e-03	1.289614e-03	7.526534e-04
91.9          	4.896168e-03	2.497731e-04	2.150868e-03	1.289139e-03	7.539302e-04
91.95         	5.002497e-03	2.499184e-04	2.154754e-03	1.288645e-03	7.551572e-04
92            	5.092678e-03	2.500568e-04	2.158414e-03	1.288138e-03	7.563546e-04
92.05         	5.137725e-03	2.502165e-04	2.162492e-03	1.287630e-03	7.575601e-04
92.1          	4.937895e-03	2.504183e-04	2.166262e-03	1.287122e-03	7.587837e-04
92.15         	4.922835e-03	2.505933e-04	2.170443e-03	1.286629e-03	7.599610e-04
92.2          	4.936194e-03	2.507477e-04	2.174641e-03	1.286131e-03	7.611150e-04
92.25         	5.008375e-03	2.509264e-04	2.178933e-03	1.285653e-03	7.622865e-04
92.3          	4.966082e-03	2.510824e-04	2.182897e-03	1.285192e-03	7.635157e-04
92.35         	4.974248e-03	2.512716e-04	2.186750e-03	1.284724e-03	7.647650e-04
92.4          	4.937817e-03	2.514132e-04	2.190489e-03	1.284251e-03	7.660096e-04
92.45         	4.959705e-03	2.515934e-04	2.194485e-03	1.283758e-03	7.672040e-04
92.5          	4.999409e-03	2.517599e-04	2.198512e-03	1.283256e-03	7.683887e-04
92.55         	5.112938e-03	2.519377e-04	2.202733e-03	1.282761e-03	7.695738e-04
92.6          	5.099158e-03	2.520947e-04	2.206943e-03	1.282255e-03	7.707507e-04
92.65         	4.987409e-03	2.522988e-04	2.211306e-03	1.281779e-03	7.719186e-04
92.7          	4.960239e-03	2.524924e-04	2.215498e-03	1.281325e-03	7.731211e-04
92.75         	5.014727e-03	2.526603e-04	2.219753e-03	1.280878e-03	7.743299e-04
92.8          	4.912046e-03	2.528050e-04	2.223719e-03	1.280413e-03	7.755655e-04
92.85         	4.938107e-03	2.529970e-04	2.227734e-03	1.279937e-03	7.768033e-04
92.9          	4.977979e-03	2.531672e-04	2.231738e-03	1.279455e-03	7.780268e-04
92.95         	5.037937e-03	2.533460e-04	2.235955e-03	1.278967e-03	7.792324e-04
93            	5.007596e-03	2.535188e-04	2.240338e-03	1.278492e-03	7.804223e-04
93.05         	5.094229e-03	2.537284e-04	2.244810e-03	1.278012e-03	7.815878e-04
93.1          	5.139904e-03	2.538973e-04	2.249051e-03	1.277526e-03	7.827660e-04
93.15         	5.092338e-03	2.540968e-04	2.253319e-03	1.277037e-03	7.839658e-04
93.2          	5.022981e-03	2.542605e-04	2.257395e-03	1.276566e-03	7.851790e-04
93.25         	5.024389e-03	2.544086e-04	2.261734e-03	1.276113e-03	7.864112e-04
93.3          	4.921040e-03	2.546061e-04	2.265832e-03	1.275659e-03	7.876508e-04
93.35         	4.938639e-03	2.548153e-04	2.270119e-03	1.275186e-03	7.888888e-04
93.4          	4.967853e-03	2.549899e-04	2.274409e-03	1.274716e-03	7.901512e-04
93.45         	5.030398e-03	2.551859e-04	2.278905e-03	1.274270e-03	7.913771e-04
93.5          	5.002348e-03	2.553643e-04	2.283154e-03	1.273813e-03	7.925996e-04
93.55         	5.019371e-03	2.555557e-04	2.287578e-03	1.273334e-03	7.938453e-04
93.6          	4.967296e-03	2.557353e-04	2.291858e-03	1.272840e-03	7.951202e-04
93.65         	5.037770e-03	2.559194e-04	2.296273e-03	1.272372e-03	7.963712e-04
93.7          	5.042059e-03	2.561101e-04	2.300356e-03	1.271926e-03	7.976469e-04
93.75         	5.002136e-03	2.563243e-04	2.304662e-03	1.271482e-03	7.989528e-04
93.8          	5.029750e-03	2.565255e-04	2.308985e-03	1.271044e-03	8.002785e-04
93.85         	5.057806e-03	2.567286e-04	2.313591e-03	1.270612e-03	8.015596e-04
93.9          	5.010534e-03	2.569022e-04	2.318121e-03	1.270169e-03	8.028199e-04
93.95         	5.037200e-03	2.571045e-04	2.322491e-03	1.269719e-03	8.040690e-04
94            	4.959593e-03	2.572659e-04	2.326703e-03	1.269254e-03	8.053431e-04
94.05         	4.980589e-03	2.574676e-04	2.331038e-03	1.268783e-03	8.066061e-04
94.1          	4.988502e-03	2.576557e-04	2.335289e-03	1.268293e-03	8.078699e-04
94.15         	5.093062e-03	2.578811e-04	2.339875e-03	1.267853e-03	8.091405e-04
94.2          	5.120219e-03	2.580909e-04	2.344279e-03	1.267439e-03	8.104291e-04
94.25         	5.194605e-03	2.582759e-04	2.349029e-03	1.267007e-03	8.117341e-04
94.3          	5.018609e-03	2.584569e-04	2.353605e-03	1.266601e-03	8.130420e-04
94.35         	4.982827e-03	2.586751e-04	2.358068e-03	1.266200e-03	8.143360e-04
94.4          	5.012126e-03	2.588554e-04	2.362260e-03	1.265772e-03	8.156210e-04
94.45         	5.080433e-03	2.590612e-04	2.366602e-03	1.265311e-03	8.168881e-04
94.5          	5.047401e-03	2.592647e-04	2.370847e-03	1.264842e-03	8.181740e-04
94.55         	5.035268e-03	2.594888e-04	2.375469e-03	1.264383e-03	8.194845e-04
94.6          	5.035405e-03	2.596918e-04	2.380015e-03	1.263929e-03	8.208236e-04
94.65         	5.194234e-03	2.599021e-04	2.384857e-03	1.263483e-03	8.221584e-04
94.7          	5.232534e-03	2.600840e-04	2.389479e-03	1.263066e-03	8.234931e-04
94.75         	5.168557e-03	2.602783e-04	2.394265e-03	1.262672e-03	8.248359e-04
94.8          	5.084662e-03	2.605029e-04	2.398526e-03	1.262302e-03	8.261877e-04
94.85         	5.101203e-03	2.607150e-04	2.403001e-03	1.261892e-03	8.274846e-04
94.9          	5.028079e-03	2.608861e-04	2.407324e-03	1.261453e-03	8.287491e-04
94.95         	5.067894e-03	2.611281e-04	2.411810e-03	1.261001e-03	8.300208e-04
95            	5.033276e-03	2.613417e-04	2.416352e-03	1.260554e-03	8.313433e-04
95.05         	5.096792e-03	2.615687e-04	2.421283e-03	1.260123e-03	8.326541e-04
95.1          	5.099307e-03	2.617571e-04	2.425972e-03	1.259680e-03	8.338935e-04
95.15         	5.221875e-03	2.619728e-04	2.430739e-03	1.259263e-03	8.350922e-04
95.2          	5.112405e-03	2.621519e-04	2.435344e-03	1.258870e-03	8.363393e-04
95.25         	5.078648e-03	2.624048e-04	2.439797e-03	1.258482e-03	8.376322e-04
95.3          	5.120219e-03	2.625976e-04	2.444214e-03	1.258102e-03	8.389419e-04
95.35         	5.076166e-03	2.628036e-04	2.448947e-03	1.257694e-03	8.401681e-04
95.4          	4.988448e-03	2.630123e-04	2.453481e-03	1.257262e-03	8.414037e-04
