# Time step   
# Time        	deltaT
5.16996       	4.323145e-03
5.17426       	4.300745e-03
5.17854       	4.278462e-03
5.18277       	4.234354e-03
5.18696       	4.190924e-03
5.19111       	4.148160e-03
5.19521       	4.106047e-03
5.19926       	4.044146e-03
5.20328       	4.023824e-03
5.20733       	4.044250e-03
5.21141       	4.085943e-03
5.21556       	4.150458e-03
5.21969       	4.128613e-03
5.22365       	3.960954e-03
5.22753       	3.881735e-03
5.2314        	3.862326e-03
5.2353        	3.901537e-03
5.23924       	3.941760e-03
5.24324       	4.003998e-03
5.24733       	4.090571e-03
5.25154       	4.204832e-03
5.25577       	4.228589e-03
5.2599        	4.134620e-03
5.26404       	4.134620e-03
5.26822       	4.181604e-03
5.2725        	4.279420e-03
5.27688       	4.382538e-03
5.28143       	4.547917e-03
5.28619       	4.758748e-03
5.29121       	5.026846e-03
5.29635       	5.136125e-03
5.3016        	5.251113e-03
5.30697       	5.372293e-03
5.31243       	5.456896e-03
5.31793       	5.500551e-03
5.32343       	5.500551e-03
5.32898       	5.545637e-03
5.33462       	5.638841e-03
5.3403        	5.687037e-03
5.34609       	5.786809e-03
5.35198       	5.891076e-03
5.35798       	6.000170e-03
5.36416       	6.173252e-03
5.37033       	6.173252e-03
5.37682       	6.491461e-03
5.38345       	6.629577e-03
5.38961       	6.165506e-03
5.39554       	5.926069e-03
5.40147       	5.926069e-03
5.40745       	5.985330e-03
5.41252       	5.064510e-03
5.41811       	5.595078e-03
5.42405       	5.937633e-03
5.43005       	5.999484e-03
5.43618       	6.128505e-03
5.44251       	6.335084e-03
5.449         	6.482411e-03
5.4554        	6.407034e-03
5.46166       	6.259746e-03
5.46792       	6.259746e-03
5.47441       	6.488761e-03
5.48032       	5.905502e-03
5.48643       	6.113931e-03
5.49254       	6.113931e-03
5.49806       	5.515829e-03
5.50318       	5.121842e-03
5.50796       	4.777102e-03
5.51256       	4.598519e-03
5.51703       	4.471954e-03
5.52138       	4.351091e-03
5.52521       	3.828960e-03
5.5286        	3.391364e-03
5.5317        	3.101313e-03
5.53465       	2.945273e-03
5.53761       	2.964032e-03
5.54065       	3.042033e-03
5.54354       	2.888975e-03
5.54636       	2.817642e-03
5.54901       	2.652868e-03
5.5515        	2.491644e-03
5.55392       	2.411268e-03
5.55628       	2.360236e-03
5.55862       	2.347748e-03
5.56101       	2.385820e-03
5.56343       	2.425364e-03
5.56579       	2.359813e-03
5.56812       	2.321955e-03
5.57046       	2.347194e-03
5.57285       	2.386314e-03
5.5753        	2.454886e-03
5.57783       	2.527948e-03
5.58047       	2.638546e-03
5.58321       	2.742018e-03
5.5859        	2.688947e-03
5.58861       	2.706522e-03
5.59137       	2.761015e-03
5.59417       	2.798838e-03
5.59671       	2.536446e-03
5.59908       	2.372323e-03
5.60139       	2.317472e-03
5.60357       	2.178170e-03
5.6057        	2.131328e-03
5.60787       	2.166460e-03
5.61011       	2.240739e-03
5.61242       	2.307033e-03
5.61452       	2.106421e-03
5.61654       	2.018194e-03
5.61852       	1.976582e-03
5.62047       	1.946328e-03
5.62239       	1.926568e-03
5.62431       	1.916789e-03
5.62624       	1.926618e-03
5.6282        	1.967179e-03
5.63025       	2.042839e-03
5.63241       	2.162304e-03
5.63462       	2.214408e-03
5.63672       	2.099869e-03
5.63876       	2.040884e-03
5.6408        	2.040884e-03
5.64288       	2.076275e-03
5.64505       	2.164360e-03
5.64732       	2.275352e-03
5.64969       	2.366977e-03
5.65223       	2.538497e-03
5.65503       	2.804630e-03
5.65814       	3.107833e-03
5.66156       	3.418617e-03
5.66512       	3.562559e-03
5.66884       	3.720894e-03
5.67278       	3.942376e-03
5.67677       	3.990454e-03
5.68081       	4.040335e-03
5.68491       	4.092134e-03
5.68916       	4.258031e-03
5.69367       	4.504874e-03
5.69846       	4.786428e-03
5.70259       	4.130753e-03
5.70655       	3.965523e-03
5.71046       	3.912649e-03
5.7146        	4.136229e-03
5.71899       	4.390766e-03
5.72338       	4.390766e-03
5.72777       	4.390766e-03
5.73231       	4.537125e-03
5.73685       	4.537125e-03
5.74138       	4.537125e-03
5.74592       	4.537125e-03
5.75046       	4.537125e-03
5.75508       	4.621146e-03
5.7597        	4.621146e-03
5.76441       	4.711757e-03
5.76912       	4.711757e-03
5.77384       	4.711757e-03
5.77845       	4.615599e-03
5.78307       	4.615599e-03
5.78768       	4.615599e-03
5.7924        	4.718167e-03
5.79712       	4.718167e-03
5.80184       	4.718167e-03
5.80656       	4.718167e-03
5.81127       	4.718167e-03
5.81611       	4.839146e-03
5.82095       	4.839146e-03
5.82593       	4.973567e-03
5.8309        	4.973567e-03
5.83602       	5.124281e-03
5.84115       	5.124281e-03
5.84611       	4.964147e-03
5.85108       	4.964147e-03
5.85604       	4.964147e-03
5.86084       	4.798676e-03
5.86564       	4.798676e-03
5.87044       	4.798676e-03
5.87542       	4.983240e-03
5.8804        	4.983240e-03
5.8856        	5.199903e-03
5.8908        	5.199903e-03
5.896         	5.199903e-03
5.90148       	5.473582e-03
5.90695       	5.473582e-03
5.91276       	5.815681e-03
5.91858       	5.815681e-03
5.9244        	5.815681e-03
5.9307        	6.300321e-03
5.937         	6.300321e-03
5.9433        	6.300321e-03
5.9496        	6.300321e-03
5.9559        	6.300321e-03
5.9622        	6.300321e-03
5.9685        	6.300321e-03
5.9748        	6.300321e-03
5.9811        	6.300321e-03
5.9874        	6.300321e-03
5.9937        	6.300321e-03
6             	6.300321e-03
6.00637       	6.369427e-03
6.0127        	6.328857e-03
6.01903       	6.328857e-03
6.02532       	6.288288e-03
6.0316        	6.288288e-03
6.03781       	6.207668e-03
6.04379       	5.976327e-03
6.04945       	5.658061e-03
6.05485       	5.400876e-03
6.05964       	4.797733e-03
6.06454       	4.897686e-03
6.06939       	4.846932e-03
6.07429       	4.897953e-03
6.07924       	4.950337e-03
6.08424       	5.004145e-03
6.08933       	5.087548e-03
6.09453       	5.203834e-03
6.09989       	5.357794e-03
6.10545       	5.556231e-03
6.11122       	5.771311e-03
6.11726       	6.046135e-03
6.12361       	6.350617e-03
6.13016       	6.540187e-03
6.1368        	6.640037e-03
6.14349       	6.691511e-03
6.15034       	6.852107e-03
6.15736       	7.021994e-03
6.16421       	6.850726e-03
6.17074       	6.529598e-03
6.17693       	6.188500e-03
6.18289       	5.964279e-03
6.18865       	5.754269e-03
6.19424       	5.595530e-03
6.19976       	5.518879e-03
6.20528       	5.518879e-03
6.21076       	5.480818e-03
6.21624       	5.480818e-03
6.22172       	5.480818e-03
6.22713       	5.404695e-03
6.23246       	5.330148e-03
6.23772       	5.257132e-03
6.24294       	5.221124e-03
6.24812       	5.185363e-03
6.25331       	5.185363e-03
6.25849       	5.185363e-03
6.26368       	5.185363e-03
6.26886       	5.185363e-03
6.27409       	5.222402e-03
6.27935       	5.260245e-03
6.28461       	5.260245e-03
6.28991       	5.299210e-03
6.29521       	5.299210e-03
6.3005        	5.299210e-03
6.30584       	5.339662e-03
6.31123       	5.381055e-03
6.31661       	5.381055e-03
6.32199       	5.381055e-03
6.32737       	5.381055e-03
6.33275       	5.381055e-03
6.33813       	5.381055e-03
6.34347       	5.337659e-03
6.34881       	5.337659e-03
6.35414       	5.337659e-03
6.35948       	5.337659e-03
6.36482       	5.337659e-03
6.3702        	5.382893e-03
6.37558       	5.382893e-03
6.38097       	5.382893e-03
6.38635       	5.382893e-03
6.39173       	5.382893e-03
6.39712       	5.382893e-03
6.4025        	5.382893e-03
6.40788       	5.382893e-03
6.41326       	5.382893e-03
6.4187        	5.432735e-03
6.42413       	5.432735e-03
6.42956       	5.432735e-03
6.435         	5.432735e-03
6.44048       	5.485480e-03
6.44597       	5.485480e-03
6.45151       	5.540335e-03
6.45705       	5.540335e-03
6.46264       	5.597452e-03
6.46824       	5.597452e-03
6.47384       	5.597452e-03
6.47944       	5.597452e-03
6.4851        	5.658294e-03
6.49075       	5.658294e-03
6.49641       	5.658294e-03
6.50207       	5.658294e-03
6.50773       	5.658294e-03
6.51339       	5.658294e-03
6.51905       	5.658294e-03
6.5247        	5.658294e-03
6.53036       	5.658294e-03
6.53609       	5.727297e-03
6.54182       	5.727297e-03
6.54754       	5.727297e-03
6.55327       	5.727297e-03
6.559         	5.727297e-03
6.56473       	5.727297e-03
6.57045       	5.727297e-03
6.5761        	5.651938e-03
6.58176       	5.651938e-03
6.58741       	5.651938e-03
6.59306       	5.651938e-03
6.59871       	5.651938e-03
6.60436       	5.651938e-03
6.61002       	5.651938e-03
6.61567       	5.651938e-03
6.62132       	5.651938e-03
6.62706       	5.737573e-03
6.63288       	5.827223e-03
6.63871       	5.827223e-03
6.64454       	5.827223e-03
6.65027       	5.733236e-03
6.65601       	5.733236e-03
6.66165       	5.639248e-03
6.66728       	5.639248e-03
6.67292       	5.639248e-03
6.67856       	5.639248e-03
6.6842        	5.639248e-03
6.68984       	5.639248e-03
6.69548       	5.639248e-03
6.70123       	5.745649e-03
6.70708       	5.858309e-03
6.71306       	5.977866e-03
6.71917       	6.105055e-03
6.72527       	6.105055e-03
6.73088       	5.606683e-03
6.73673       	5.850452e-03
6.74285       	6.122566e-03
6.74883       	5.980180e-03
6.75481       	5.980180e-03
6.76065       	5.837795e-03
6.76635       	5.698800e-03
6.77191       	5.563114e-03
6.77748       	5.563114e-03
6.7829        	5.427429e-03
6.78833       	5.427429e-03
6.79376       	5.427429e-03
6.79905       	5.288264e-03
6.80433       	5.288264e-03
6.80948       	5.149099e-03
6.81463       	5.149099e-03
6.81964       	5.009934e-03
6.82465       	5.009934e-03
6.82952       	4.870769e-03
6.83439       	4.870769e-03
6.83926       	4.870769e-03
6.84399       	4.727511e-03
6.84872       	4.727511e-03
6.85345       	4.727511e-03
6.85817       	4.727511e-03
6.8629        	4.727511e-03
6.86763       	4.727511e-03
6.87236       	4.727511e-03
6.87708       	4.727511e-03
6.88181       	4.727511e-03
6.88654       	4.727511e-03
6.89127       	4.727511e-03
6.8958        	4.530532e-03
6.90014       	4.341760e-03
6.90448       	4.341760e-03
6.90882       	4.341760e-03
6.91316       	4.341760e-03
6.91751       	4.341760e-03
6.92185       	4.341760e-03
6.92619       	4.341760e-03
6.93029       	4.100551e-03
6.93416       	3.872742e-03
6.93828       	4.114789e-03
6.94269       	4.408702e-03
6.94678       	4.093795e-03
6.95087       	4.093795e-03
6.95465       	3.778888e-03
6.95843       	3.778888e-03
6.96259       	4.156776e-03
6.96675       	4.156776e-03
6.9709        	4.156776e-03
6.97506       	4.156776e-03
6.97922       	4.156776e-03
6.98268       	3.463980e-03
6.98614       	3.463980e-03
6.98961       	3.463980e-03
6.99307       	3.463980e-03
6.99654       	3.463980e-03
7             	3.463980e-03
7.00392       	3.921569e-03
7.00831       	4.388011e-03
7.01305       	4.744930e-03
7.01785       	4.790998e-03
7.02271       	4.862151e-03
7.02762       	4.911017e-03
7.03261       	4.986571e-03
7.03767       	5.064894e-03
7.04279       	5.118776e-03
7.04799       	5.202234e-03
7.05328       	5.288938e-03
7.05866       	5.379090e-03
7.06413       	5.472912e-03
7.06967       	5.537680e-03
7.07531       	5.638365e-03
7.08105       	5.743428e-03
7.08687       	5.816129e-03
7.09272       	5.853412e-03
7.09854       	5.815890e-03
7.10435       	5.815890e-03
7.11021       	5.853903e-03
7.11606       	5.853903e-03
7.12188       	5.815390e-03
7.12773       	5.854159e-03
7.13358       	5.854159e-03
7.13944       	5.854159e-03
7.14529       	5.854159e-03
7.15119       	5.894533e-03
7.15712       	5.935753e-03
7.1631        	5.977851e-03
7.16912       	6.020857e-03
7.17519       	6.064805e-03
7.18139       	6.201605e-03
7.18764       	6.248946e-03
7.19389       	6.248946e-03
7.20013       	6.248946e-03
7.20648       	6.348135e-03
7.21288       	6.399330e-03
7.21928       	6.399330e-03
7.22573       	6.452217e-03
7.23213       	6.398893e-03
7.2377        	5.564255e-03
7.2424        	4.705573e-03
7.24697       	4.563839e-03
7.25153       	4.563839e-03
7.25612       	4.591838e-03
7.26069       	4.563667e-03
7.26506       	4.374640e-03
7.26933       	4.272904e-03
7.27361       	4.272904e-03
7.27793       	4.323772e-03
7.28233       	4.402865e-03
7.28682       	4.485419e-03
7.29136       	4.542558e-03
7.29593       	4.571865e-03
7.3006        	4.662697e-03
7.30523       	4.631818e-03
7.30986       	4.631818e-03
7.31449       	4.631818e-03
7.31909       	4.600732e-03
7.32363       	4.539389e-03
7.32814       	4.509126e-03
7.33265       	4.509126e-03
7.33677       	4.119449e-03
7.34058       	3.811674e-03
7.34433       	3.746702e-03
7.34807       	3.746702e-03
7.35186       	3.790268e-03
7.3557        	3.835124e-03
7.35958       	3.881330e-03
7.36344       	3.857948e-03
7.36734       	3.905285e-03
7.3713        	3.954101e-03
7.37533       	4.030142e-03
7.37941       	4.082823e-03
7.38358       	4.165028e-03
7.38783       	4.251201e-03
7.39217       	4.341652e-03
7.39661       	4.436724e-03
7.40104       	4.436724e-03
7.40551       	4.469834e-03
7.40998       	4.469834e-03
7.41449       	4.503955e-03
7.41899       	4.503955e-03
7.42353       	4.539142e-03
7.42807       	4.539142e-03
7.43257       	4.503401e-03
7.43704       	4.467941e-03
7.44151       	4.467941e-03
7.44601       	4.503973e-03
7.45052       	4.503973e-03
7.45506       	4.541196e-03
7.4596        	4.541196e-03
7.46418       	4.579681e-03
7.4688        	4.619161e-03
7.47342       	4.619161e-03
7.47808       	4.660038e-03
7.48274       	4.660038e-03
7.48744       	4.702402e-03
7.49214       	4.702402e-03
7.49689       	4.746350e-03
7.50163       	4.746350e-03
7.50643       	4.791988e-03
7.51122       	4.791988e-03
7.51606       	4.839433e-03
7.5209        	4.839433e-03
7.52559       	4.697097e-03
7.53015       	4.561604e-03
7.53463       	4.474716e-03
7.53902       	4.390287e-03
7.54333       	4.308226e-03
7.54756       	4.228444e-03
7.55175       	4.189292e-03
7.55594       	4.189292e-03
7.56009       	4.150140e-03
7.56424       	4.150140e-03
7.56835       	4.110987e-03
7.57246       	4.110987e-03
7.57657       	4.110987e-03
7.58064       	4.071459e-03
7.58471       	4.071459e-03
7.58878       	4.071459e-03
7.59285       	4.071459e-03
7.59697       	4.112584e-03
7.60112       	4.154982e-03
7.60528       	4.154982e-03
7.60948       	4.199184e-03
7.61368       	4.199184e-03
7.61787       	4.199184e-03
7.62207       	4.199184e-03
7.62632       	4.246366e-03
7.63057       	4.246366e-03
7.63486       	4.295742e-03
7.63921       	4.346882e-03
7.64361       	4.399893e-03
7.64812       	4.511283e-03
7.65269       	4.569871e-03
7.65726       	4.569871e-03
7.66189       	4.631626e-03
7.66652       	4.631626e-03
7.67122       	4.696860e-03
7.67592       	4.696860e-03
7.68061       	4.696860e-03
7.68538       	4.766962e-03
7.69015       	4.766962e-03
7.69491       	4.766962e-03
7.69976       	4.842628e-03
7.7046        	4.842628e-03
7.70944       	4.842628e-03
7.71437       	4.924707e-03
7.71929       	4.924707e-03
7.72422       	4.924707e-03
7.72923       	5.014247e-03
7.73424       	5.014247e-03
7.73936       	5.110675e-03
7.74457       	5.212888e-03
7.74978       	5.212888e-03
7.75511       	5.323801e-03
7.76055       	5.442107e-03
7.76599       	5.442107e-03
7.77156       	5.571681e-03
7.77727       	5.710973e-03
7.78313       	5.861262e-03
7.78916       	6.024075e-03
7.79518       	6.024075e-03
7.80121       	6.024075e-03
7.80742       	6.212327e-03
7.81363       	6.212327e-03
7.81984       	6.212327e-03
7.82605       	6.212327e-03
7.83205       	5.998109e-03
7.83827       	6.220261e-03
7.84474       	6.469072e-03
7.85121       	6.469072e-03
7.85768       	6.469072e-03
7.86415       	6.469072e-03
7.87062       	6.469072e-03
7.87709       	6.469072e-03
7.88356       	6.469072e-03
7.89003       	6.469072e-03
7.89614       	6.109679e-03
7.90225       	6.109679e-03
7.90835       	6.109679e-03
7.91408       	5.727824e-03
7.91981       	5.727824e-03
7.92516       	5.345969e-03
7.9305        	5.345969e-03
7.93585       	5.345969e-03
7.94119       	5.345969e-03
7.94654       	5.345969e-03
7.95189       	5.345969e-03
7.9567        	4.811372e-03
7.96151       	4.811372e-03
7.96632       	4.811372e-03
7.97113       	4.811372e-03
7.97594       	4.811372e-03
7.98075       	4.811372e-03
7.98557       	4.811372e-03
7.99038       	4.811372e-03
7.99519       	4.811372e-03
8             	4.811372e-03
8.00498       	4.975124e-03
8.00993       	4.950373e-03
8.01485       	4.925744e-03
8.01975       	4.901238e-03
8.02463       	4.876853e-03
8.02951       	4.876853e-03
8.03436       	4.852469e-03
8.03921       	4.852469e-03
8.04404       	4.828085e-03
8.04877       	4.732479e-03
8.05341       	4.640138e-03
8.05794       	4.529130e-03
8.06238       	4.443675e-03
8.06679       	4.401950e-03
8.07115       	4.360810e-03
8.07551       	4.360810e-03
8.07989       	4.381478e-03
8.08431       	4.423607e-03
8.08878       	4.466764e-03
8.09331       	4.533433e-03
8.09792       	4.602470e-03
8.10259       	4.674011e-03
8.10731       	4.723211e-03
8.11209       	4.773726e-03
8.11691       	4.825615e-03
8.12176       	4.852129e-03
8.12662       	4.852129e-03
8.13147       	4.852129e-03
8.13632       	4.852129e-03
